title,price_raw,price_billion,area_m2,price_per_m2,district,address,property_type,source,url,crawled_at
Bán nhà 4x14 - 1 lửng 3 lầu -5 phòng Ngủ - 6WC -Đường lớn - Giá 6.1 tỷ,"6,1 tỷ",6.1,56.0,108928571.0,Quận 12,"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12",house,chotot.com,https://nha.chotot.com/132074676.htm,2026-04-27T20:00:03.010685
"✅Bán nhà Đường số 43 phường Tân quy dt 4,1 x24m 💰giá 13,8 ty gia tốt","13,8 tỷ",13.8,100.0,138000000.0,Quận 7,"Đường Số 43, Phường Tân Quy, Quận 7",house,chotot.com,https://nha.chotot.com/131779232.htm,2026-04-27T20:00:03.010685
Mặt tiền kinh doanh CHDV Tam Bình Thủ Đức,"6,888 tỷ",6.89,64.0,107656250.0,Thành phố Thủ Đức,"Đường Gò Dưa, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/131997753.htm,2026-04-27T20:00:03.010685
"BÁN NHÀ KHU BÀU CÁT, ĐƯỜNG NGUYỄN HỒNG ĐÀO, P14, Q.TÂN BÌNH, TP.HCM","11,5 tỷ",11.5,84.0,136904762.0,Quận Tân Bình,"Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/132074655.htm,2026-04-27T20:00:03.010685
✅TO khủng 70m2✅HoàngHoaThám-K300🛑10 PHÒNG cho thuê GIỮTIỀN hẻm RỘNG🌹1%,"8,8 tỷ",8.8,70.0,125714286.0,Quận Tân Bình,"Đường Hoàng Hoa Thám, Phường 12, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/80469453.htm,2026-04-27T20:00:03.010685
"ĐẤT THỔ CƯ  đường THẠNH LỘC 22 phường THẠNH LỘC Q12 dt 90m²(5,1mx18m)","5,4 tỷ",5.4,90.0,60000000.0,Quận 12,"Đường Thạnh Lộc 22, Phường Thạnh Lộc, Quận 12",land,chotot.com,https://nha.chotot.com/132074576.htm,2026-04-27T20:00:03.010685
Bán nhà hẻm xe hơi giá rẻ,"4,8 tỷ",4.8,48.0,100000000.0,Quận Tân Phú,"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/131561705.htm,2026-04-27T20:00:03.010685
"Bán nhà đẹp ở ngay DT: 4m*11m 1T+ lầu 3pn,2w, phòng khách đường 4m","1,38 tỷ",1.38,44.0,31363636.0,Huyện Bình Chánh,"Đường Nguyễn Thị Trọn, Xã Vĩnh Lộc A, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/131915509.htm,2026-04-27T20:00:03.010685
Chủ bán gấp nhà 1/ đường D20 Vĩnh Lộc B 4x13.5 hẻm oto 1tỷ890 còn TL,"1,89 tỷ",1.89,54.0,35000000.0,Huyện Bình Chánh,"Hẻm D20, Xã Vĩnh Lộc B, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/132060337.htm,2026-04-27T20:00:03.010685
Thích Quảng Đức Phú Nhuận – 4 tầng – 3PN – ô tô đỗ cửa – 4.45 tỷ,"4,45 tỷ",4.45,25.0,178000000.0,Quận Phú Nhuận,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận",house,chotot.com,https://nha.chotot.com/132074548.htm,2026-04-27T20:00:03.010685
"🔥 SIÊU PHẨM MẶT TIỀN NỘI BỘ - GIÁ QUÁ ""HỜI"" SÁT CƯ XÁ BẮC HẢI 🔥","5,15 tỷ",5.15,30.0,171666667.0,Quận Tân Bình,"Nghĩa Hòa, Phường 6, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/131863092.htm,2026-04-27T20:00:03.010685
"P. Linh Chiểu, chợ Thủ Đức, 55.8 m2 sàn sử dụng 2T bán gấp chỉ 3.3 tỷ.","3,3 tỷ",3.3,34.0998,96774761.0,Thành phố Thủ Đức,"Đường số 12, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132074533.htm,2026-04-27T20:00:03.010685
Nhà 4 lầu ô tô thông - Quốc lộ 13 - Vạn Phúc city,"8,2 tỷ",8.2,56.0,146428571.0,Thành phố Thủ Đức,"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132074515.htm,2026-04-27T20:00:03.010685
Bán nhà đường số 5  khu Him Lam Tân Hưng Q7,"28,5 tỷ",28.5,100.0,285000000.0,Quận 7,"Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7",house,chotot.com,https://nha.chotot.com/130196539.htm,2026-04-27T20:00:03.010685
Bán Căn Chung Chư Tầng 2 BS8 Vinhome Gand Pack Chỉ Với 1 Tỷ 6,"1,6 tỷ",1.6,59.0,27118644.0,Thành phố Thủ Đức,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức",apartment,chotot.com,https://nha.chotot.com/130406302.htm,2026-04-27T20:00:03.010685
Chào.Mình cần bán đất mặt tiền đường Sông Lu. Cù Chi. TpHCM,42 tỷ,42.0,6757.0,6215776.0,Huyện Củ Chi,"Đường Sông Lu, Xã Trung An, Huyện Củ Chi",other,chotot.com,https://nha.chotot.com/130265093.htm,2026-04-27T20:00:03.010685
"Chính chủ cần bán gấp Tân Thới Hiệp 13 – 4x13m, 2PN – Chỉ 3,59 Tỷ","3,59 tỷ",3.59,52.0,69038462.0,Quận 12,"Đường Tân Thới Hiệp 13, Phường Tân Thới Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/132074473.htm,2026-04-27T20:00:03.010685
"BÁN NHÀ ĐẸP KHU ĐƯỜNG SỐ ĐƯỜNG VĨNH HỘI 12 ,4 TỶ ( QUẬN 4 )","12,4 tỷ",12.4,40.0,310000000.0,Quận 4,"Đường Vĩnh Hội, Phường 4, Quận 4",house,chotot.com,https://nha.chotot.com/128189442.htm,2026-04-27T20:00:03.010685
Căn góc 2 MT 100m2 Lê Quang Định Bình Thạnh,16 tỷ,16.0,96.0,166666667.0,Quận Bình Thạnh,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/131391117.htm,2026-04-27T20:00:03.010685
"Bán nhà Siêu phẩm nhà đẹp Tăng Bạt Hổ,Q Bình Thạnh - xe tải tránh","9,9 tỷ",9.9,60.0,165000000.0,Quận Bình Thạnh,"Đường Tăng Bạt Hổ, Phường 11, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/131576116.htm,2026-04-27T20:00:03.010685
"Bán Nhà Đường Tân Kỳ Tân Quý - 65m2 - Hẻm Xe Hơi , Q. Tân Phú ","6,7 tỷ",6.7,65.0,103076923.0,Quận Tân Phú,"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/131855653.htm,2026-04-27T20:00:03.010685
"Nhà mới 4 Tầng, hẻm oto, vào ở ngay, BÌNH CHIỂU - THỦ ĐỨC","5,35 tỷ",5.35,51.0,104901961.0,Thành phố Thủ Đức,"Đường Ngô Chí Quốc, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/131592802.htm,2026-04-27T20:00:03.010685
3.2 Tỷ lô đất 54m2 BÌNH CHIỂU - THỦ ĐỨC,"3,2 tỷ",3.2,54.0,59259259.0,Thành phố Thủ Đức,"Đường Tỉnh lộ 43, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức",land,chotot.com,https://nha.chotot.com/131430282.htm,2026-04-27T20:00:03.010685
"SIÊU PHẨM (3,10X10) Q1, *GIÁ RẺ* KHÔNG CÒN CĂN THỨ 2","5,3 tỷ",5.3,30.3999,174342679.0,Quận 1,"Đường Cô Bắc, Phường Cầu Ông Lãnh, Quận 1",house,chotot.com,https://nha.chotot.com/132074360.htm,2026-04-27T20:00:03.010685
"Giảm mạnh, Gấp!!! bán nhà 4 tầng Bình Đông 100m2 sử dụng, hẻm rộng","2,95 tỷ",2.95,24.0,122916667.0,Quận 8,"Đường Bình Đông, Phường 14, Quận 8",house,chotot.com,https://nha.chotot.com/131368209.htm,2026-04-27T20:00:03.010685
"Bán nhà mặt tiền Phan Văn Trị, Bình Thạnh, 63m2, 5 tầng 6PN , 12,x tỷ","12,6 tỷ",12.6,63.0,200000000.0,Quận Bình Thạnh,"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/131835614.htm,2026-04-27T20:00:03.010685
"NHÀ 3,75M X 8M, 1 TRỆT 1 LỮNG , 1 LẦU, SAU CHỢ BÌNH TRIỆU, P.HBC","4,85 tỷ",4.85,31.0,156451613.0,Thành phố Thủ Đức,"Đường Số 45, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132074315.htm,2026-04-27T20:00:03.010685
Bán gấp nhà hẻm đường bộ đội an điền 4x15 xã Vĩnh Lộc A 2ty150 có TL,"2,15 tỷ",2.15,60.0,35833333.0,Huyện Bình Chánh,"Đường Bộ Đội An Điền, Xã Vĩnh Lộc A, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/132060255.htm,2026-04-27T20:00:03.010685
Nhà MT 1354 đường 3/2 phương 2 quận 11,28 tỷ,28.0,64.5998,433437874.0,Quận 11,"3/2, Phường 2, Quận 11",house,chotot.com,https://nha.chotot.com/131133652.htm,2026-04-27T20:00:03.010685
"Bán Q7 Boulevard, 2pn 2wc, 70m2, căn góc, Full nội thất, giá 3.950 tỷ","3,95 tỷ",3.95,70.0,56428571.0,Quận 7,"Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7",apartment,chotot.com,https://nha.chotot.com/131792896.htm,2026-04-27T20:00:03.010685
"Bán đất / ngắn đường tx52, P.Thới An dt 4,4x17m SHR","3,3 tỷ",3.3,73.0,45205479.0,Quận 12,"tx52, Phường Thạnh Xuân, Quận 12",other,chotot.com,https://nha.chotot.com/131950414.htm,2026-04-27T20:00:03.010685
Phan Văn Trị Bình Thạnh – ngang 5m – 3 tầng – 3PN – 4.95 tỷ,"4,95 tỷ",4.95,21.0,235714286.0,Quận Bình Thạnh,"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/132074256.htm,2026-04-27T20:00:03.010685
NHÀ 4 TẦNG NI SƯ HUỲNH LIÊN – HXH THÔNG – 38M² – 5.9 TỶ TL,"5,9 tỷ",5.9,38.0,155263158.0,Quận Tân Bình,"Đường Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/132052016.htm,2026-04-27T20:00:03.010685
MỘT XẸT HẺM XE HƠI,5 tỷ,5.0,45.0,111111111.0,Quận 12,"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/131977214.htm,2026-04-27T20:00:03.010685
"Nhà bình tân, gần lê trọng tấn sổ hồng","3,95 tỷ",3.95,70.0,56428571.0,Quận Bình Tân,"Số 4, Phường Bình Hưng Hoà B, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/131049745.htm,2026-04-27T20:00:03.010685
Siêu Phẩm! Chỉ 2.5 tỷ/43m2 Thổ Cư Không Quy Hoạch TNPA Q9,"2,5 tỷ",2.5,43.0,58139535.0,Thành phố Thủ Đức,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132055469.htm,2026-04-27T20:00:03.010685
NHÀ DIỆN TÍCH KHỦNG ĐÚC VỪA Ở VỪA CHO THUÊ CÓ THÊM THU NHẬP . Q12,"5,2 tỷ",5.2,117.0,44444444.0,Quận 12,"Đường Dương Thị Mười, Phường Tân Thới Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/131896134.htm,2026-04-27T20:00:03.010685
NHÀ 2 TẦNG MẶT TIỀN TRUNG MỸ TÂY 3 NGAY TRƯỜNG CĐ GTVT QUẬN 12,"4,5 tỷ",4.5,58.0,77586207.0,Quận 12,"Đường Trung Mỹ Tây 3, Phường Trung Mỹ Tây, Quận 12",house,chotot.com,https://nha.chotot.com/132074132.htm,2026-04-27T20:00:03.010685
CHÍNH CHỦ BÁN GẤP NHÀ MỚI NHỈNH 2 TỶ - 48M2 - BTCT 2 TẦNG - HXH THÔNG,"2,9 tỷ",2.9,48.0,60416667.0,Quận Bình Tân,"Đường Liên khu 4-5, Phường Bình Hưng Hòa, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/132008330.htm,2026-04-27T20:00:03.010685
"Nhà đẹp ngộp giá cực rẻ chỉ 3,85 tỷ còn thương lượng","3,85 tỷ",3.85,43.0,89534884.0,Thành phố Thủ Đức,"15, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132074095.htm,2026-04-27T20:00:03.010685
ĐẤT HẺM XE TẢI VÕ VĂN VÂN – GIÁ MỚI 9.3 TỶ (GIẢM 2 TỶ),"9,3 tỷ",9.3,290.0,32068966.0,Huyện Bình Chánh,"Đường Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh",other,chotot.com,https://nha.chotot.com/132074092.htm,2026-04-27T20:00:03.010685
"NHÀ PHỐ 4X17, ĐÚC 4 TẦNG, HẺM XE HƠI ĐẬU CỬA, GIÁ 6,98 TỶ CÒN BỚT","6,98 tỷ",6.98,68.0,102647059.0,Quận Gò Vấp,"Đường Phan Huy ích, Phường 12, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/131615591.htm,2026-04-27T20:00:03.010685
chính chủ cần bán nhà dòng tiền phan xích long,52 tỷ,52.0,127.0,409448819.0,Quận Phú Nhuận,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận",house,chotot.com,https://nha.chotot.com/131554926.htm,2026-04-27T20:00:03.010685
🔥 NHÀ MỚI SIÊU ĐẸP TRƯỜNG THỌ – FULL NỘI THẤT – NỞ HẬU TÀI LỘC 🔥,"4,1 tỷ",4.1,33.0,124242424.0,Thành phố Thủ Đức,"Đường Số 9, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132010589.htm,2026-04-27T20:00:03.010685
SIÊU PHẨM BÌNH THẠNH - NGANG 6.4M HIẾM CÓ - 109M2 - XE HƠI NGỦ TRONG N,"12,99 tỷ",12.99,109.0,119174312.0,Quận Bình Thạnh,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/131878957.htm,2026-04-27T20:00:03.010685
"Nhà 2 lầu hẻm xe hơi Hiệp Thành 13, có 4PN 3WC. Giá 2,538 tỷ (còn TL)","2,538 tỷ",2.54,36.2999,69972645.0,Quận 12,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12",house,chotot.com,https://nha.chotot.com/132060120.htm,2026-04-27T20:00:03.010685
chinh chủ bàn,"1,05 tỷ",1.05,168.0,6250000.0,Huyện Cần Giờ,"Đường Hà Quang Vóc, Xã Bình Khánh, Huyện Cần Giờ",other,chotot.com,https://nha.chotot.com/132053210.htm,2026-04-27T20:00:03.010685
Chính chủ bán rẻ căn hộ petroland q2,"3,95 tỷ",3.95,74.0,53378378.0,Thành phố Thủ Đức,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức",apartment,chotot.com,https://nha.chotot.com/132074031.htm,2026-04-27T20:00:03.010685
HOT HOT HOT NHÀ Ở QUẬN 1 CẦN BÁN,"17,5 tỷ",17.5,45.5,384615385.0,Quận 1,"Đường Ðỗ Quang Ðẩu, Phường Phạm Ngũ Lão, Quận 1",house,chotot.com,https://nha.chotot.com/132055297.htm,2026-04-27T20:00:03.010685
"Biệt Thự Nguyễn Cửu Phú Bình Tân DT 10mx21m giá 22,5 tỷ.","22,5 tỷ",22.5,210.0,107142857.0,Quận Bình Tân,"Đường Nguyễn Cửu Phú, Phường Tân Tạo, Quận Bình Tân",villa,chotot.com,https://nha.chotot.com/131985048.htm,2026-04-27T20:00:03.010685
"Bán nhà mặt tiền Phạm Văn Đồng, Linh Đông - 56m2 - 4 tầng - 15 tỷ TL",15 tỷ,15.0,56.0,267857143.0,Thành phố Thủ Đức,"Đường Phạm Văn Đồng, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/131930402.htm,2026-04-27T20:00:03.010685
"Bán nhà quận 8, giá 950 triệu, sổ hồng riêng",2 tỷ,2.0,80.0,25000000.0,Huyện Bình Chánh,"Đường Võ Trần Chí, Xã Tân Kiên, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/132074003.htm,2026-04-27T20:00:03.010685
Bán nhà mới tân trang 4x11 3pn2wc đường Nguyễn Thị Trọn 1tỷ380 bớt lộc,"1,38 tỷ",1.38,44.0,31363636.0,Huyện Bình Chánh,"Đường Nguyễn Thị Trọn, Xã Vĩnh Lộc A, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/132059511.htm,2026-04-27T20:00:03.010685
BÁN NHÀ TRAN QUANG CƠ TPHU,"4,75 tỷ",4.75,40.0,118750000.0,Quận Tân Phú,"Tran Quang Cơ, Phường Phú Thọ Hòa, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/131997576.htm,2026-04-27T20:00:03.010685
"Chính chủ cần bán gấp căn nhà mặt tiền, phù hợp vừa ở vừa kinh doanh",3 tỷ,3.0,80.0,37500000.0,Huyện Bình Chánh,"Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/131865828.htm,2026-04-27T20:00:03.010685
BÁN NHÀ SHR LÔ NHÌ 2295 HUỲNH TẤN PHÁT XÃ NHÀ BÈ,"3,99 tỷ",3.99,42.5,93882353.0,Huyện Nhà Bè,"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè",house,chotot.com,https://nha.chotot.com/132073981.htm,2026-04-27T20:00:03.010685
BÁN ĐẤCHỢ BÌNH CHÁNH-SỔ RIÊNG-HOÀN CÔNG-XÂY DỰNG TỰ DO-GIÁ 750TR CÓ TL,750 triệu,0.75,84.0,8928571.0,Huyện Bình Chánh,"Hẻm Đình Bình Chánh , Xã Bình Chánh, Huyện Bình Chánh",other,chotot.com,https://nha.chotot.com/129128186.htm,2026-04-27T20:00:03.010685
bán nhà hẻm xe tải 8m 3x3 3 tầng,"1,35 tỷ",1.35,12.0,112500000.0,Quận Tân Phú,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/132009558.htm,2026-04-27T20:00:03.010685
🌺🌺NHÀ ĐẸP- ĐẤT VÀNG  HẺM XE TẢI - QUẬN 8 - 3 TẦNG -  GIÁ  6T5 QUÁ RẺ💥,"6,5 tỷ",6.5,54.0,120370370.0,Quận 8,"Đường Âu Dương Lân, Phường 3, Quận 8",house,chotot.com,https://nha.chotot.com/132058381.htm,2026-04-27T20:00:03.010685
Thời Điểm Đẹp . Vi Trí Chiến Lược . Khu Vực 1 . Cửa Ngõ Tây Sài Gòn,"9,25 tỷ",9.25,160.0,57812500.0,Huyện Bình Chánh,"Đường Quốc lộ 1, Xã Bình Chánh, Huyện Bình Chánh",other,chotot.com,https://nha.chotot.com/131967699.htm,2026-04-27T20:00:03.010685
"CẦN TIỀN GẤP MỚI BÁN LẠI GIÁ RẺ NHÀ NGUYỄN NGHI-3 TẦNG 39m2 CHỈ 3,5Ty","3,5 tỷ",3.5,39.0,89743590.0,Quận Gò Vấp,"tú mỡ, Phường 5, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/131708008.htm,2026-04-27T20:00:03.010685
Nhà bán hẻm 769 phạm thế hiển P4Q8. 50m2,"6,8 tỷ",6.8,50.0,136000000.0,Quận 8,"Hẻm 769 Phạm Thế Hiển, Phường 4, Quận 8",house,chotot.com,https://nha.chotot.com/131129689.htm,2026-04-27T20:00:03.010685
Bán tòa nhà kinh doanh mặt tiền đường Hoàng Trọng Mậu khu Him Lam Q7,38 tỷ,38.0,100.0,380000000.0,Quận 7,"Đường Hoàng Trọng Mậu, Phường Tân Hưng, Quận 7",house,chotot.com,https://nha.chotot.com/131021566.htm,2026-04-27T20:00:03.010685
"HXH Âu Cơ – 2 mặt hẻm, DT lớn, 4PN, dòng tiền tốt, 5 tỷ",5 tỷ,5.0,61.0,81967213.0,Quận Tân Phú,"Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/132056459.htm,2026-04-27T20:00:03.010685
"Đất Mặt tiền Vành Đai trong dự phóng, Liên Khu 2-5","7,9 tỷ",7.9,80.0,98750000.0,Quận Bình Tân,"Đường Liên khu 2-5, Phường Bình Trị Đông, Quận Bình Tân",other,chotot.com,https://nha.chotot.com/131010681.htm,2026-04-27T20:00:03.010685
🇻🇳 Nhà Chính chủ Mặt tiền kinh doanh kế Khu Tên Lửa,"9,7 tỷ",9.7,74.0,131081081.0,Quận Bình Tân,"Đường Liên Khu 16-18, Phường Bình Trị Đông, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/127837890.htm,2026-04-27T20:00:03.010685
LÊN SÓNG SIÊU PHẨM HẺM 8M CÒN SÓT LẠI KHU ĐỒNG BỘ P10 GV,"11,5 tỷ",11.5,64.0,179687500.0,Quận Gò Vấp,"Đường Quang Trung, Phường 10, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/132047497.htm,2026-04-27T20:00:03.010685
Nhà bán DT 14m3 X 12m5 Cách B Xe Q8 100m Sổ Hồng. khu H hiện hữu,"9,5 tỷ",9.5,170.3,55783911.0,Quận 8,"Đường Quốc Lộ 50, Phường 5, Quận 8",house,chotot.com,https://nha.chotot.com/132057670.htm,2026-04-27T20:00:03.010685
"BÁN ĐẤT 750M2 30x25m Tân Phú Trung, Củ Chi TPHCM GIÁ chỉ 2,4 Tỷ TL","2,4 tỷ",2.4,750.0,3200000.0,Huyện Củ Chi,"Đường Hồ Văn Tắng, Xã Tân Phú Trung, Huyện Củ Chi",other,chotot.com,https://nha.chotot.com/132061065.htm,2026-04-27T20:00:03.010685
Bán nhà Võ Duy Ninh - Bình Thạnh - 24m2 - 3T - 2.5 Tỷ,"2,5 tỷ",2.5,24.0,104166667.0,Quận Bình Thạnh,"Hẻm 15 Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/132055058.htm,2026-04-27T20:00:03.010685
Nhà Gần MT Trường học CV Bình Long 32m2 3 tầng 3.7 tỷ,"3,7 tỷ",3.7,32.0,115625000.0,Quận Bình Tân,"Đường số 4, Phường Bình Hưng Hoà A, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/132051989.htm,2026-04-27T20:00:03.010685
"Q7 Boulevard - 2PN 1WC - 57m2 - gia 3.3 tỷ, nhận nhà ở ngay","3,3 tỷ",3.3,57.0,57894737.0,Quận 7,"Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7",apartment,chotot.com,https://nha.chotot.com/131814699.htm,2026-04-27T20:00:03.010685
"Căn Hộ Vinhomes Ưu Đãi 14,5 Lượng Vàng, Chiết khấu 28%, Nội Thất 400Tr","2,5 tỷ",2.5,60.0,41666667.0,Thành phố Thủ Đức,"Đường Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức",apartment,chotot.com,https://nha.chotot.com/130445962.htm,2026-04-27T20:00:03.010685
LÔ GÓC 2 MẶT TIỀN 162m2 – KHU 38HA – CỰC HIẾM 🔥,11 tỷ,11.0,162.0,67901235.0,Quận 12,"Tân Thới Nhất, Phường Đông Hưng Thuận, Quận 12",other,chotot.com,https://nha.chotot.com/132059830.htm,2026-04-27T20:00:03.010685
HIẾM! QUẬN 7 – 5 TẦNG – HẺM 7M VỈA HÈ – XE HƠI NGỦ-DT 64m– NHỈNH 9 TỶ ,9 tỷ,9.0,65.0,138461538.0,Quận 7,"Đường Số 7, Phường Bình Thuận, Quận 7",house,chotot.com,https://nha.chotot.com/132047794.htm,2026-04-27T20:00:03.010685
bán đất hẻm 26 đường số 12 tam bình DT 4 x 13m hướng đông bắc,"4,6 tỷ",4.6,52.0,88461538.0,Thành phố Thủ Đức,"Hẻm 26 Đường số 12, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức",other,chotot.com,https://nha.chotot.com/132053401.htm,2026-04-27T20:00:03.010685
Hiếm! Nhà 5 Tầng Mặt Tiền Kế Lê Văn Việt Man Thiện 7PN 6WC DT 5*21,"14,5 tỷ",14.5,105.0,138095238.0,Thành phố Thủ Đức,"Đường Man Thiện, Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132047850.htm,2026-04-27T20:00:03.010685
"chung cư SỔ HỒNG RIÊNG,CÓ THANG MÁY -Hiếm trường thọ TĐ ,giá tốt ","2,55 tỷ",2.55,50.0,51000000.0,Thành phố Thủ Đức,"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức",apartment,chotot.com,https://nha.chotot.com/132055260.htm,2026-04-27T20:00:03.010685
